Time,BTCUSDT Spot,BTCUSDT Future,Basis BTCUSDT Future,BTCUSD PERP Future,Basis BTCUSD PERP Future
2021-07-01 01:00:00,34936.43,34923.04,-13.389999999999418,34940.1,3.6699999999982538
2021-07-01 02:00:00,34299.59,34286.16,-13.429999999993015,34305.6,6.010000000002037
2021-07-01 03:00:00,34120.01,34120.06,0.049999999995634425,34129.0,8.989999999997963
2021-07-01 04:00:00,34330.34,34314.99,-15.349999999998545,34318.8,-11.539999999993597
2021-07-01 05:00:00,34325.72,34312.3,-13.419999999998254,34318.4,-7.319999999999709
2021-07-01 06:00:00,33511.24,33481.62,-29.619999999995343,33492.0,-19.239999999997963
2021-07-01 07:00:00,33348.3,33337.58,-10.720000000001164,33347.5,-0.8000000000029104
2021-07-01 08:00:00,33475.72,33467.43,-8.290000000000873,33464.2,-11.520000000004075
2021-07-01 09:00:00,33275.0,33268.26,-6.739999999997963,33258.7,-16.30000000000291
2021-07-01 10:00:00,33183.12,33176.01,-7.110000000000582,33160.5,-22.62000000000262
2021-07-01 11:00:00,33717.52,33696.91,-20.609999999993306,33688.3,-29.219999999993888
2021-07-01 12:00:00,33655.24,33639.33,-15.909999999996217,33632.4,-22.839999999996508
2021-07-01 13:00:00,33401.45,33386.58,-14.869999999995343,33388.0,-13.44999999999709
2021-07-01 14:00:00,33206.48,33195.14,-11.340000000003783,33190.9,-15.580000000001746
2021-07-01 15:00:00,33432.54,33417.74,-14.80000000000291,33427.0,-5.540000000000873
2021-07-01 16:00:00,33151.6,33152.01,0.41000000000349246,33139.4,-12.19999999999709
2021-07-01 17:00:00,33490.0,33480.69,-9.309999999997672,33477.1,-12.900000000001455
2021-07-01 18:00:00,33325.5,33310.64,-14.860000000000582,33315.6,-9.900000000001455
2021-07-01 19:00:00,33091.48,33072.19,-19.290000000000873,33074.7,-16.780000000006112
2021-07-01 20:00:00,33412.79,33386.45,-26.340000000003783,33407.1,-5.690000000002328
2021-07-01 21:00:00,33503.34,33492.59,-10.75,33491.9,-11.439999999995052
2021-07-01 22:00:00,33546.6,33529.77,-16.830000000001746,33538.5,-8.099999999998545
2021-07-01 23:00:00,33504.69,33489.96,-14.730000000003201,33500.7,-3.9900000000052387
2021-07-02 00:00:00,33774.68,33759.2,-15.480000000003201,33757.3,-17.37999999999738
2021-07-02 01:00:00,33264.04,33261.3,-2.7399999999979627,33256.3,-7.739999999997963
2021-07-02 02:00:00,33265.55,33257.46,-8.090000000003783,33265.8,0.25
2021-07-02 03:00:00,32907.22,32896.63,-10.590000000003783,32905.9,-1.319999999999709
2021-07-02 04:00:00,33149.07,33129.76,-19.30999999999767,33136.4,-12.669999999998254
2021-07-02 05:00:00,32855.24,32843.99,-11.25,32840.1,-15.139999999999418
2021-07-02 06:00:00,32957.53,32938.12,-19.409999999996217,32948.8,-8.729999999995925
2021-07-02 07:00:00,33358.26,33340.17,-18.090000000003783,33354.8,-3.459999999999127
2021-07-02 08:00:00,33372.83,33367.37,-5.459999999999127,33364.1,-8.730000000003201
2021-07-02 09:00:00,32979.04,32962.18,-16.860000000000582,32959.2,-19.840000000003783
2021-07-02 10:00:00,32997.94,32984.49,-13.450000000004366,32977.1,-20.840000000003783
2021-07-02 11:00:00,33023.01,33007.96,-15.05000000000291,33011.4,-11.610000000000582
2021-07-02 12:00:00,33238.22,33218.44,-19.779999999998836,33225.7,-12.520000000004075
2021-07-02 13:00:00,33480.01,33451.7,-28.310000000004948,33457.1,-22.910000000003492
2021-07-02 14:00:00,33667.44,33646.66,-20.779999999998836,33663.2,-4.240000000005239
2021-07-02 15:00:00,33704.91,33684.88,-20.030000000006112,33694.5,-10.410000000003492
2021-07-02 16:00:00,33597.07,33572.07,-25.0,33577.6,-19.470000000001164
2021-07-02 17:00:00,33460.86,33446.23,-14.62999999999738,33446.4,-14.459999999999127
2021-07-02 18:00:00,33290.01,33275.36,-14.650000000001455,33269.7,-20.310000000004948
2021-07-02 19:00:00,33327.71,33300.34,-27.37000000000262,33302.4,-25.30999999999767
2021-07-02 20:00:00,33133.21,33114.82,-18.389999999999418,33118.6,-14.610000000000582
2021-07-02 21:00:00,33452.22,33431.66,-20.55999999999767,33438.5,-13.720000000001164
2021-07-02 22:00:00,33703.04,33686.13,-16.910000000003492,33708.1,5.059999999997672
2021-07-02 23:00:00,33786.55,33760.94,-25.610000000000582,33780.4,-6.150000000001455
2021-07-03 00:00:00,33526.82,33514.15,-12.669999999998254,33518.4,-8.419999999998254
2021-07-03 01:00:00,33674.52,33652.07,-22.44999999999709,33666.5,-8.019999999996799
2021-07-03 02:00:00,33526.09,33506.9,-19.189999999995052,33514.2,-11.889999999999418
2021-07-03 03:00:00,33524.47,33500.95,-23.520000000004075,33523.0,-1.4700000000011642
2021-07-03 04:00:00,33665.52,33641.91,-23.609999999993306,33666.8,1.2800000000061118
2021-07-03 05:00:00,33707.99,33683.02,-24.970000000001164,33700.1,-7.889999999999418
2021-07-03 06:00:00,33682.16,33670.01,-12.150000000001455,33684.4,2.2399999999979627
2021-07-03 07:00:00,34499.54,34477.46,-22.080000000001746,34488.4,-11.139999999999418
2021-07-03 08:00:00,34515.25,34493.8,-21.44999999999709,34514.5,-0.75
2021-07-03 09:00:00,34633.64,34613.41,-20.229999999995925,34619.6,-14.040000000000873
2021-07-03 10:00:00,34603.39,34584.98,-18.409999999996217,34600.5,-2.889999999999418
2021-07-03 11:00:00,34608.04,34596.42,-11.62000000000262,34607.9,-0.13999999999941792
2021-07-03 12:00:00,34543.97,34536.92,-7.05000000000291,34543.0,-0.9700000000011642
2021-07-03 13:00:00,34706.3,34688.16,-18.139999999999418,34692.9,-13.400000000001455
2021-07-03 14:00:00,34687.99,34674.4,-13.589999999996508,34680.0,-7.989999999997963
2021-07-03 15:00:00,34608.48,34592.56,-15.92000000000553,34604.6,-3.8800000000046566
2021-07-03 16:00:00,34533.81,34525.29,-8.519999999996799,34529.0,-4.809999999997672
2021-07-03 17:00:00,34764.74,34736.23,-28.50999999999476,34756.6,-8.139999999999418
2021-07-03 18:00:00,34645.85,34620.75,-25.099999999998545,34635.7,-10.150000000001455
2021-07-03 19:00:00,34745.98,34717.99,-27.99000000000524,34732.7,-13.280000000006112
2021-07-03 20:00:00,34726.35,34705.51,-20.839999999996508,34716.0,-10.349999999998545
2021-07-03 21:00:00,34544.88,34533.19,-11.689999999995052,34535.2,-9.680000000000291
2021-07-03 22:00:00,34579.43,34566.99,-12.440000000002328,34572.5,-6.930000000000291
2021-07-03 23:00:00,34669.13,34652.94,-16.189999999995052,34670.6,1.4700000000011642
2021-07-04 00:00:00,34499.98,34481.3,-18.68000000000029,34489.6,-10.380000000004657
2021-07-04 01:00:00,34447.89,34426.47,-21.419999999998254,34443.5,-4.389999999999418
2021-07-04 02:00:00,34599.0,34569.83,-29.169999999998254,34597.2,-1.8000000000029104
2021-07-04 03:00:00,34641.61,34623.82,-17.790000000000873,34643.2,1.5899999999965075
2021-07-04 04:00:00,34777.0,34753.83,-23.169999999998254,34762.4,-14.599999999998545
2021-07-04 05:00:00,35205.94,35185.64,-20.30000000000291,35194.9,-11.040000000000873
2021-07-04 06:00:00,35413.45,35388.44,-25.00999999999476,35397.1,-16.349999999998545
2021-07-04 07:00:00,35600.63,35565.98,-34.64999999999418,35570.9,-29.729999999995925
2021-07-04 08:00:00,35538.0,35510.22,-27.779999999998836,35530.2,-7.80000000000291
2021-07-04 09:00:00,35485.15,35460.01,-25.139999999999418,35472.1,-13.05000000000291
2021-07-04 10:00:00,35578.93,35560.07,-18.860000000000582,35555.3,-23.62999999999738
2021-07-04 11:00:00,35512.34,35492.0,-20.339999999996508,35500.4,-11.939999999995052
2021-07-04 12:00:00,35248.11,35239.4,-8.709999999999127,35242.3,-5.809999999997672
2021-07-04 13:00:00,35359.12,35341.27,-17.85000000000582,35353.3,-5.819999999999709
2021-07-04 14:00:00,35449.78,35425.84,-23.94000000000233,35450.3,0.5200000000040745
2021-07-04 15:00:00,35513.29,35486.35,-26.94000000000233,35489.6,-23.69000000000233
2021-07-04 16:00:00,35467.71,35454.82,-12.889999999999418,35452.6,-15.110000000000582
2021-07-04 17:00:00,35558.44,35534.65,-23.790000000000873,35559.3,0.8600000000005821
2021-07-04 18:00:00,35510.38,35495.81,-14.569999999999709,35506.7,-3.680000000000291
2021-07-04 19:00:00,35575.01,35553.72,-21.290000000000873,35571.7,-3.3100000000049477
2021-07-04 20:00:00,35550.39,35525.87,-24.5199999999968,35544.4,-5.989999999997963
2021-07-04 21:00:00,35899.23,35887.4,-11.830000000001746,35894.1,-5.130000000004657
2021-07-04 22:00:00,35364.54,35357.23,-7.309999999997672,35347.4,-17.139999999999418
2021-07-04 23:00:00,35286.51,35280.16,-6.349999999998545,35282.8,-3.709999999999127
2021-07-05 00:00:00,34841.07,34836.66,-4.4099999999962165,34839.9,-1.1699999999982538
2021-07-05 01:00:00,34558.05,34559.32,1.2699999999967986,34548.9,-9.150000000001455
2021-07-05 02:00:00,34439.97,34428.0,-11.970000000001164,34432.1,-7.870000000002619
2021-07-05 03:00:00,34350.89,34345.63,-5.260000000002037,34347.8,-3.0899999999965075
2021-07-05 04:00:00,34200.14,34198.53,-1.610000000000582,34190.8,-9.339999999996508
2021-07-05 05:00:00,34347.21,34337.84,-9.37000000000262,34333.3,-13.909999999996217
2021-07-05 06:00:00,34311.99,34289.81,-22.18000000000029,34295.0,-16.989999999997963
2021-07-05 07:00:00,34256.17,34237.24,-18.93000000000029,34234.7,-21.470000000001164
2021-07-05 08:00:00,34262.0,34242.51,-19.489999999997963,34248.6,-13.400000000001455
2021-07-05 09:00:00,34317.49,34295.0,-22.489999999997963,34298.8,-18.689999999995052
2021-07-05 10:00:00,34477.18,34445.55,-31.62999999999738,34458.8,-18.37999999999738
2021-07-05 11:00:00,33379.96,33363.31,-16.650000000001455,33368.0,-11.959999999999127
2021-07-05 12:00:00,33468.11,33455.36,-12.75,33452.9,-15.209999999999127
2021-07-05 13:00:00,33607.88,33589.95,-17.93000000000029,33602.0,-5.879999999997381
2021-07-05 14:00:00,33690.0,33659.28,-30.720000000001164,33676.0,-14.0
2021-07-05 15:00:00,33585.91,33575.23,-10.680000000000291,33585.1,-0.8100000000049477
2021-07-05 16:00:00,33646.26,33632.97,-13.290000000000873,33632.1,-14.160000000003492
2021-07-05 17:00:00,33697.06,33680.02,-17.040000000000873,33694.7,-2.360000000000582
2021-07-05 18:00:00,33982.02,33959.89,-22.12999999999738,33966.6,-15.419999999998254
2021-07-05 19:00:00,34117.97,34098.7,-19.270000000004075,34115.1,-2.8700000000026193
2021-07-05 20:00:00,33842.18,33827.95,-14.230000000003201,33829.8,-12.37999999999738
2021-07-05 21:00:00,34151.79,34130.78,-21.010000000002037,34146.2,-5.5900000000037835
2021-07-05 22:00:00,33960.48,33954.44,-6.040000000000873,33967.5,7.019999999996799
2021-07-05 23:00:00,33690.14,33672.72,-17.419999999998254,33691.0,0.8600000000005821
2021-07-06 00:00:00,34042.88,34033.12,-9.759999999994761,34057.4,14.520000000004075
2021-07-06 01:00:00,33768.95,33752.53,-16.419999999998254,33769.3,0.35000000000582077
2021-07-06 02:00:00,33919.83,33888.21,-31.62000000000262,33908.7,-11.130000000004657
2021-07-06 03:00:00,33920.69,33896.83,-23.860000000000582,33912.9,-7.790000000000873
2021-07-06 04:00:00,34654.08,34623.48,-30.599999999998545,34646.3,-7.779999999998836
2021-07-06 05:00:00,34793.39,34769.69,-23.69999999999709,34783.3,-10.089999999996508
2021-07-06 06:00:00,34676.02,34662.21,-13.809999999997672,34685.1,9.080000000001746
2021-07-06 07:00:00,34874.85,34853.46,-21.389999999999418,34867.5,-7.349999999998545
2021-07-06 08:00:00,34985.78,34959.09,-26.69000000000233,34978.6,-7.180000000000291
2021-07-06 09:00:00,34204.56,34184.12,-20.439999999995052,34194.1,-10.459999999999127
2021-07-06 10:00:00,33916.6,33890.05,-26.549999999995634,33910.1,-6.5
2021-07-06 11:00:00,34067.31,34037.0,-30.30999999999767,34047.7,-19.610000000000582
2021-07-06 12:00:00,34387.55,34351.33,-36.220000000001164,34371.6,-15.950000000004366
2021-07-06 13:00:00,34147.31,34128.75,-18.55999999999767,34131.2,-16.110000000000582
2021-07-06 14:00:00,34139.48,34120.21,-19.270000000004075,34125.5,-13.980000000003201
2021-07-06 15:00:00,34042.43,34031.17,-11.260000000002037,34040.9,-1.5299999999988358
2021-07-06 16:00:00,34063.63,34043.52,-20.110000000000582,34040.8,-22.82999999999447
2021-07-06 17:00:00,33949.99,33927.38,-22.610000000000582,33926.6,-23.389999999999418
2021-07-06 18:00:00,33841.37,33829.14,-12.230000000003201,33825.8,-15.569999999999709
2021-07-06 19:00:00,34019.99,33999.39,-20.599999999998545,34002.3,-17.689999999995052
2021-07-06 20:00:00,33953.78,33925.23,-28.549999999995634,33939.9,-13.87999999999738
2021-07-06 21:00:00,33763.1,33743.84,-19.260000000002037,33746.0,-17.099999999998545
2021-07-06 22:00:00,34013.95,33991.39,-22.55999999999767,34013.5,-0.4499999999970896
2021-07-06 23:00:00,34220.01,34206.01,-14.0,34214.5,-5.510000000002037
2021-07-07 00:00:00,34162.45,34139.96,-22.489999999997963,34149.0,-13.44999999999709
2021-07-07 01:00:00,34233.2,34218.25,-14.94999999999709,34231.3,-1.8999999999941792
2021-07-07 02:00:00,34277.61,34268.46,-9.150000000001455,34279.0,1.389999999999418
2021-07-07 03:00:00,34446.5,34434.87,-11.62999999999738,34454.8,8.30000000000291
2021-07-07 04:00:00,34704.43,34682.83,-21.599999999998545,34718.3,13.87000000000262
2021-07-07 05:00:00,34809.73,34796.05,-13.680000000000291,34830.8,21.06999999999971
2021-07-07 06:00:00,34724.94,34720.29,-4.650000000001455,34744.5,19.55999999999767
2021-07-07 07:00:00,34710.38,34699.66,-10.719999999993888,34733.0,22.62000000000262
2021-07-07 08:00:00,34790.0,34786.63,-3.3700000000026193,34807.6,17.599999999998545
2021-07-07 09:00:00,34691.91,34692.64,0.7299999999959255,34707.0,15.089999999996508
2021-07-07 10:00:00,34614.57,34610.13,-4.440000000002328,34639.5,24.93000000000029
2021-07-07 11:00:00,34827.96,34824.32,-3.639999999999418,34847.5,19.540000000000873
2021-07-07 12:00:00,34853.85,34836.97,-16.87999999999738,34855.8,1.9500000000043656
2021-07-07 13:00:00,34813.22,34800.01,-13.209999999999127,34825.4,12.180000000000291
2021-07-07 14:00:00,34616.6,34614.52,-2.0800000000017462,34628.0,11.400000000001455
2021-07-07 15:00:00,34528.6,34534.9,6.30000000000291,34538.8,10.200000000004366
2021-07-07 16:00:00,34571.38,34565.13,-6.25,34577.0,5.620000000002619
2021-07-07 17:00:00,34635.01,34612.85,-22.160000000003492,34636.1,1.0899999999965075
2021-07-07 18:00:00,34681.41,34662.0,-19.410000000003492,34676.7,-4.710000000006403
2021-07-07 19:00:00,34628.72,34610.55,-18.169999999998254,34624.5,-4.220000000001164
2021-07-07 20:00:00,34535.45,34523.19,-12.259999999994761,34520.0,-15.44999999999709
2021-07-07 21:00:00,34239.86,34225.06,-14.80000000000291,34225.0,-14.860000000000582
2021-07-07 22:00:00,34164.99,34154.99,-10.0,34154.6,-10.389999999999418
2021-07-07 23:00:00,33862.12,33845.64,-16.4800000000032,33842.6,-19.520000000004075
2021-07-08 00:00:00,33210.45,33180.44,-30.00999999999476,33191.0,-19.44999999999709
2021-07-08 01:00:00,33300.48,33278.93,-21.55000000000291,33287.5,-12.980000000003201
2021-07-08 02:00:00,33379.95,33349.62,-30.32999999999447,33367.7,-12.25
2021-07-08 03:00:00,33305.65,33283.2,-22.450000000004366,33288.7,-16.950000000004366
2021-07-08 04:00:00,33300.76,33274.18,-26.580000000001746,33296.1,-4.6600000000034925
2021-07-08 05:00:00,32884.56,32839.16,-45.39999999999418,32834.5,-50.05999999999767
2021-07-08 06:00:00,33096.72,33086.16,-10.559999999997672,33082.7,-14.020000000004075
2021-07-08 07:00:00,32487.57,32476.39,-11.180000000000291,32484.0,-3.569999999999709
2021-07-08 08:00:00,32570.53,32541.37,-29.159999999999854,32559.8,-10.729999999999563
2021-07-08 09:00:00,32570.13,32536.82,-33.31000000000131,32553.9,-16.229999999999563
2021-07-08 10:00:00,32486.42,32455.21,-31.209999999999127,32470.7,-15.719999999997526
2021-07-08 11:00:00,32696.44,32667.58,-28.859999999996944,32695.3,-1.139999999999418
2021-07-08 12:00:00,32604.72,32583.38,-21.340000000000146,32586.8,-17.92000000000189
2021-07-08 13:00:00,32505.91,32483.74,-22.169999999998254,32484.6,-21.31000000000131
2021-07-08 14:00:00,32772.46,32737.97,-34.48999999999796,32752.0,-20.459999999999127
2021-07-08 15:00:00,32900.01,32874.95,-25.060000000004948,32890.5,-9.510000000002037
2021-07-08 16:00:00,32901.88,32879.04,-22.839999999996508,32893.8,-8.07999999999447
2021-07-08 17:00:00,32863.83,32835.36,-28.470000000001164,32847.2,-16.630000000004657
2021-07-08 18:00:00,32840.91,32816.0,-24.910000000003492,32826.9,-14.010000000002037
2021-07-08 19:00:00,33003.52,32984.99,-18.529999999998836,32997.0,-6.519999999996799
2021-07-08 20:00:00,32800.27,32781.02,-19.25,32797.1,-3.1699999999982538
2021-07-08 21:00:00,32699.96,32685.0,-14.959999999999127,32690.4,-9.559999999997672
2021-07-08 22:00:00,32557.44,32546.28,-11.159999999999854,32552.0,-5.43999999999869
2021-07-08 23:00:00,32875.71,32852.04,-23.669999999998254,32862.9,-12.809999999997672
2021-07-09 00:00:00,32392.49,32374.97,-17.520000000000437,32383.6,-8.890000000003056
2021-07-09 01:00:00,32674.66,32656.43,-18.229999999999563,32673.6,-1.0600000000013097
2021-07-09 02:00:00,32952.72,32922.57,-30.150000000001455,32944.7,-8.020000000004075
2021-07-09 03:00:00,32941.81,32923.14,-18.669999999998254,32934.0,-7.809999999997672
2021-07-09 04:00:00,33028.97,33004.13,-24.840000000003783,33013.2,-15.770000000004075
2021-07-09 05:00:00,32996.18,32969.2,-26.9800000000032,32977.5,-18.68000000000029
2021-07-09 06:00:00,32868.7,32850.0,-18.69999999999709,32855.2,-13.5
2021-07-09 07:00:00,32910.21,32878.87,-31.339999999996508,32890.0,-20.209999999999127
2021-07-09 08:00:00,32808.17,32783.62,-24.549999999995634,32806.1,-2.069999999999709
2021-07-09 09:00:00,32914.42,32891.29,-23.12999999999738,32903.2,-11.220000000001164
2021-07-09 10:00:00,32898.11,32871.41,-26.69999999999709,32883.9,-14.209999999999127
2021-07-09 11:00:00,32774.99,32751.07,-23.919999999998254,32764.2,-10.789999999997235
2021-07-09 12:00:00,32996.5,32969.49,-27.010000000002037,32988.0,-8.5
2021-07-09 13:00:00,33423.3,33399.47,-23.830000000001746,33421.1,-2.2000000000043656
2021-07-09 14:00:00,33534.75,33507.46,-27.290000000000873,33526.4,-8.349999999998545
2021-07-09 15:00:00,33558.67,33537.49,-21.18000000000029,33537.2,-21.470000000001164
2021-07-09 16:00:00,33527.25,33515.05,-12.19999999999709,33518.3,-8.94999999999709
2021-07-09 17:00:00,33481.07,33464.6,-16.470000000001164,33472.5,-8.569999999999709
2021-07-09 18:00:00,33382.03,33365.48,-16.549999999995634,33367.7,-14.330000000001746
2021-07-09 19:00:00,33445.31,33420.44,-24.869999999995343,33438.1,-7.209999999999127
2021-07-09 20:00:00,33528.02,33501.29,-26.729999999995925,33504.4,-23.619999999995343
2021-07-09 21:00:00,33870.56,33864.01,-6.549999999995634,33871.1,0.5400000000008731
2021-07-09 22:00:00,33977.19,33954.39,-22.80000000000291,33966.7,-10.490000000005239
2021-07-09 23:00:00,33815.81,33805.01,-10.799999999995634,33808.2,-7.610000000000582
2021-07-10 00:00:00,34039.95,34018.89,-21.05999999999767,34026.2,-13.75
2021-07-10 01:00:00,33767.02,33756.38,-10.639999999999418,33754.1,-12.919999999998254
2021-07-10 02:00:00,33729.25,33727.1,-2.150000000001455,33723.2,-6.05000000000291
2021-07-10 03:00:00,33800.03,33777.86,-22.169999999998254,33791.5,-8.529999999998836
2021-07-10 04:00:00,33651.69,33641.78,-9.910000000003492,33647.0,-4.690000000002328
2021-07-10 05:00:00,33649.03,33639.76,-9.269999999996799,33650.1,1.069999999999709
2021-07-10 06:00:00,33813.31,33800.47,-12.839999999996508,33817.7,4.389999999999418
2021-07-10 07:00:00,33766.01,33747.98,-18.029999999998836,33764.2,-1.8100000000049477
2021-07-10 08:00:00,33762.79,33753.0,-9.790000000000873,33755.5,-7.290000000000873
2021-07-10 09:00:00,33732.57,33721.65,-10.919999999998254,33729.4,-3.1699999999982538
2021-07-10 10:00:00,33624.08,33620.3,-3.779999999998836,33622.4,-1.680000000000291
2021-07-10 11:00:00,33793.94,33781.67,-12.270000000004075,33794.2,0.2599999999947613
2021-07-10 12:00:00,33861.02,33844.03,-16.989999999997963,33856.6,-4.419999999998254
2021-07-10 13:00:00,33700.31,33695.57,-4.739999999997963,33690.5,-9.809999999997672
2021-07-10 14:00:00,33820.01,33800.68,-19.330000000001746,33820.0,-0.010000000002037268
2021-07-10 15:00:00,33862.54,33840.28,-22.260000000002037,33860.4,-2.139999999999418
2021-07-10 16:00:00,34018.16,34014.28,-3.8800000000046566,34015.0,-3.1600000000034925
2021-07-10 17:00:00,33397.27,33388.26,-9.009999999994761,33388.9,-8.369999999995343
2021-07-10 18:00:00,33466.71,33448.98,-17.729999999995925,33457.4,-9.309999999997672
2021-07-10 19:00:00,33409.92,33403.08,-6.8399999999965075,33388.8,-21.119999999995343
2021-07-10 20:00:00,33324.49,33316.47,-8.019999999996799,33314.1,-10.389999999999418
2021-07-10 21:00:00,33428.57,33408.21,-20.360000000000582,33419.1,-9.470000000001164
2021-07-10 22:00:00,33646.87,33629.74,-17.130000000004657,33632.3,-14.569999999999709
2021-07-10 23:00:00,33502.87,33497.98,-4.889999999999418,33503.9,1.0299999999988358
2021-07-11 00:00:00,33719.99,33704.73,-15.259999999994761,33714.2,-5.790000000000873
2021-07-11 01:00:00,33614.49,33608.18,-6.309999999997672,33610.2,-4.290000000000873
2021-07-11 02:00:00,33519.17,33520.19,1.0200000000040745,33513.2,-5.970000000001164
2021-07-11 03:00:00,33448.97,33446.92,-2.0500000000029104,33445.8,-3.1699999999982538
2021-07-11 04:00:00,33460.69,33450.0,-10.690000000002328,33455.3,-5.389999999999418
2021-07-11 05:00:00,33590.53,33569.92,-20.610000000000582,33578.0,-12.529999999998836
2021-07-11 06:00:00,33463.74,33457.35,-6.389999999999418,33455.6,-8.139999999999418
2021-07-11 07:00:00,33508.83,33501.53,-7.30000000000291,33493.9,-14.930000000000291
2021-07-11 08:00:00,33690.69,33672.66,-18.029999999998836,33685.7,-4.990000000005239
2021-07-11 09:00:00,33693.43,33692.0,-1.430000000000291,33697.6,4.169999999998254
2021-07-11 10:00:00,33750.79,33740.88,-9.910000000003492,33753.0,2.209999999999127
2021-07-11 11:00:00,33814.84,33792.04,-22.799999999995634,33809.8,-5.039999999993597
2021-07-11 12:00:00,33738.01,33728.69,-9.319999999999709,33739.4,1.389999999999418
2021-07-11 13:00:00,33917.55,33899.63,-17.92000000000553,33913.0,-4.55000000000291
2021-07-11 14:00:00,33929.76,33904.87,-24.889999999999418,33923.7,-6.060000000004948
2021-07-11 15:00:00,33948.68,33926.19,-22.489999999997963,33941.9,-6.779999999998836
2021-07-11 16:00:00,34008.2,33988.53,-19.669999999998254,34000.1,-8.099999999998545
2021-07-11 17:00:00,33892.81,33879.94,-12.869999999995343,33891.3,-1.5099999999947613
2021-07-11 18:00:00,33960.0,33947.02,-12.980000000003201,33952.5,-7.5
2021-07-11 19:00:00,33894.57,33883.11,-11.459999999999127,33886.4,-8.169999999998254
2021-07-11 20:00:00,33843.26,33826.69,-16.56999999999971,33830.1,-13.160000000003492
2021-07-11 21:00:00,34481.92,34478.51,-3.4099999999962165,34487.0,5.080000000001746
2021-07-11 22:00:00,34391.0,34386.16,-4.8399999999965075,34384.7,-6.30000000000291
2021-07-11 23:00:00,34258.99,34253.81,-5.180000000000291,34252.7,-6.290000000000873
2021-07-12 00:00:00,34171.26,34159.94,-11.319999999999709,34172.8,1.5400000000008731
2021-07-12 01:00:00,34154.35,34135.4,-18.94999999999709,34152.0,-2.349999999998545
2021-07-12 02:00:00,34271.1,34249.03,-22.06999999999971,34257.1,-14.0
2021-07-12 03:00:00,34447.92,34429.44,-18.479999999995925,34438.0,-9.919999999998254
2021-07-12 04:00:00,34299.94,34284.59,-15.35000000000582,34297.7,-2.2400000000052387
2021-07-12 05:00:00,34330.25,34321.89,-8.360000000000582,34318.4,-11.849999999998545
2021-07-12 06:00:00,34380.01,34361.76,-18.25,34382.7,2.6899999999950523
2021-07-12 07:00:00,34281.74,34271.16,-10.57999999999447,34273.0,-8.739999999997963
2021-07-12 08:00:00,34273.62,34266.01,-7.610000000000582,34265.7,-7.92000000000553
2021-07-12 09:00:00,34050.12,34049.5,-0.6200000000026193,34046.4,-3.720000000001164
2021-07-12 10:00:00,33775.15,33764.63,-10.520000000004075,33768.0,-7.150000000001455
2021-07-12 11:00:00,33530.0,33524.79,-5.209999999999127,33518.0,-12.0
2021-07-12 12:00:00,33566.19,33556.83,-9.360000000000582,33546.2,-19.99000000000524
2021-07-12 13:00:00,33576.93,33565.88,-11.05000000000291,33560.9,-16.029999999998836
2021-07-12 14:00:00,33405.52,33405.94,0.42000000000552973,33389.0,-16.5199999999968
2021-07-12 15:00:00,33337.49,33340.32,2.8300000000017462,33331.7,-5.790000000000873
2021-07-12 16:00:00,33151.32,33156.43,5.110000000000582,33134.1,-17.220000000001164
2021-07-12 17:00:00,33112.12,33116.17,4.049999999995634,33107.3,-4.819999999999709
2021-07-12 18:00:00,33010.24,33012.85,2.610000000000582,33003.7,-6.540000000000873
2021-07-12 19:00:00,32822.85,32828.59,5.739999999997963,32812.6,-10.25
2021-07-12 20:00:00,32848.75,32846.65,-2.099999999998545,32836.5,-12.25
2021-07-12 21:00:00,32867.95,32858.76,-9.189999999995052,32840.7,-27.25
2021-07-12 22:00:00,33038.1,33020.11,-17.989999999997963,33013.0,-25.099999999998545
2021-07-12 23:00:00,33086.63,33070.87,-15.759999999994761,33078.2,-8.430000000000291
2021-07-13 00:00:00,33059.99,33046.21,-13.779999999998836,33046.5,-13.489999999997963
2021-07-13 01:00:00,33156.97,33137.37,-19.599999999998545,33155.4,-1.569999999999709
2021-07-13 02:00:00,33076.13,33066.92,-9.209999999999127,33058.3,-17.82999999999447
2021-07-13 03:00:00,33071.14,33065.0,-6.139999999999418,33059.6,-11.540000000000873
2021-07-13 04:00:00,33118.22,33110.66,-7.559999999997672,33107.4,-10.819999999999709
2021-07-13 05:00:00,32817.42,32810.83,-6.5899999999965075,32812.8,-4.619999999995343
2021-07-13 06:00:00,32966.31,32958.7,-7.610000000000582,32960.0,-6.309999999997672
2021-07-13 07:00:00,33180.08,33159.99,-20.090000000003783,33174.9,-5.180000000000291
2021-07-13 08:00:00,33223.88,33213.98,-9.89999999999418,33221.6,-2.279999999998836
2021-07-13 09:00:00,33273.0,33253.24,-19.760000000002037,33262.9,-10.099999999998545
2021-07-13 10:00:00,33093.22,33075.29,-17.93000000000029,33085.4,-7.819999999999709
2021-07-13 11:00:00,33042.61,33032.23,-10.37999999999738,33027.9,-14.709999999999127
2021-07-13 12:00:00,32352.61,32344.43,-8.180000000000291,32339.1,-13.510000000002037
2021-07-13 13:00:00,32571.77,32556.03,-15.7400000000016,32555.1,-16.67000000000189
2021-07-13 14:00:00,32569.0,32548.64,-20.360000000000582,32541.4,-27.599999999998545
2021-07-13 15:00:00,32790.08,32781.41,-8.669999999998254,32765.2,-24.88000000000102
2021-07-13 16:00:00,32817.77,32804.44,-13.32999999999447,32797.1,-20.669999999998254
